Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open,Momentum,Change,ROC1,ROC2,WR5,MA5,MA10
16-Jun-15,994.0,1002.0,985.0,999.45,994.9413912999999,124572,4971,123941839,17.0,5.45,1,0.017036654620547237,101.70366546205472,50.37074916901049,98.39579991249818,1778.4299999999998,1891.9
17-Jun-15,1007.0,1020.4,993.3,995.8,1002.826543,200684,7792,201251242,27.1,-11.2,1,0.008426395939086248,100.84263959390863,102.56066081569438,97.5888386563609,1578.41,1789.89
18-Jun-15,1000.25,1005.95,996.0,1000.9,1001.3658039999999,98293,3690,98427249,9.95,0.65,1,0.0027182120205376478,100.27182120205376,101.11675126903555,97.32633318749696,1379.8700000000001,1688.395
19-Jun-15,1005.0,1010.3,992.5,996.75,1001.406049,105608,4277,105756490,17.8,-8.25,0,0.0035140562248995983,99.64859437751004,99.91946038457667,97.56838905775076,1179.66,1586.56
22-Jun-15,1009.0,1028.8,997.5,1024.4,1010.997859,189597,6460,191682161,31.3,15.4,1,0.005037783375314861,100.50377833753149,100.15060240963855,-5.454545454545454,987.0600000000001,1484.895
23-Jun-15,1025.0,1028.0,999.1,1001.15,1005.116606,219714,7317,220838190,28.9,-23.85,1,0.0016040100250626795,100.16040100250628,100.66498740554157,-12.80000000000018,992.86,1385.645
24-Jun-15,1010.0,1013.4,991.6,995.1,1001.6710220000001,151837,6050,152090723,21.8,-14.9,0,0.0075067560804724254,99.24932439195275,99.40852130325814,113.63636363636324,995.6800000000001,1287.045
25-Jun-15,1000.0,1003.0,987.85,991.15,995.4988025,187888,7375,187042279,15.15,-8.85,0,0.003781766841468334,99.62182331585316,98.87398658792914,150.0,995.3399999999999,1187.605
26-Jun-15,995.0,1011.75,995.0,1006.1,1006.425015,177156,4876,178294230,16.75,11.1,1,0.0072379409829427315,100.72379409829428,100.34288019362646,36.44444444444465,993.71,1086.685
29-Jun-15,988.0,999.0,980.0,990.25,989.1599279,214778,6250,212449791,19.0,2.25,0,0.01507537688442211,98.49246231155779,99.20534494103356,169.77777777777797,994.2099999999998,990.635
30-Jun-15,993.0,993.0,983.1,985.35,987.2345419,130902,4604,129230976,9.9,-7.65,1,0.003163265306122472,100.31632653061224,98.80402010050251,83.7696335078533,990.71,991.7850000000002
01-Jul-15,990.0,1000.0,986.15,997.7,994.9010925000001,92268,3922,91797534,13.85,7.7,1,0.003102431085342238,100.31024310853422,100.62755102040816,59.00000000000015,987.51,991.5950000000003
02-Jul-15,1000.0,1000.4,985.15,988.15,989.6329252,123814,5240,122530411,15.25,-11.85,0,0.0010140445165542768,99.89859554834457,100.20852405655577,65.66666666666681,986.4199999999998,990.8799999999999
03-Jul-15,987.0,993.0,983.55,989.95,989.6578992999999,97141,4150,96136358,9.45,2.95,0,0.00162411815459577,99.83758818454042,99.73634842569588,76.33333333333364,985.8799999999999,989.7950000000001
06-Jul-15,980.0,988.25,975.5,983.5,981.1505673,137500,5563,134908203,12.75,3.5,0,0.008184637283310411,99.18153627166896,99.02045373800944,173.17073170731734,983.5899999999999,988.8999999999999
07-Jul-15,990.0,990.75,980.05,982.05,985.9005027000001,86525,3317,85305041,10.7,-7.95,1,0.004664274730907181,100.46642747309072,99.64414620507345,57.27699530516466,982.6899999999999,986.7
08-Jul-15,985.0,985.0,955.0,957.2,962.8057175000001,335285,12533,322814315,30.0,-27.8,0,0.02555992041222382,97.44400795877762,97.89851358277805,292.48826291079854,982.0799999999999,984.7949999999998
09-Jul-15,960.0,966.95,934.0,937.7,942.9078427999999,325585,15038,306996650,32.95,-22.3,0,0.02198952879581152,97.80104712041884,95.3012601397888,169.6517412935324,975.85,981.1349999999999
10-Jul-15,950.0,951.85,932.55,937.0,941.2388345,154023,7338,144972429,19.3,-13.0,0,0.0015524625267666439,99.84475374732334,97.64921465968585,102.92633703329979,965.6200000000001,975.75
13-Jul-15,940.0,954.45,934.1,950.05,944.6203841,199391,6540,188348803,20.35,10.05,1,0.0016621092702804872,100.16621092702805,100.01070663811564,96.73684210526301,955.4200000000001,969.5049999999999
14-Jul-15,955.0,973.6,945.35,970.1,960.4495300000001,268169,7912,257562790,28.25,15.1,1,0.012043678407022803,101.20436784070228,101.37258055868318,73.05263157894723,947.1400000000001,964.915
15-Jul-15,971.9,985.2,969.0,982.65,980.4084391000001,135014,5381,132368865,16.2,10.75,1,0.02501718940075102,102.5017189400751,103.7362166791564,-62.36080178173707,940.2,961.14
16-Jul-15,985.5,991.2,979.1,987.8,986.7561079,98765,3741,97456967,12.1,2.3,1,0.010423116615067103,101.0423116615067,103.57010630983234,-27.70919067215366,943.0,959.425
17-Jul-15,989.9,1003.95,989.0,1002.0,998.5962875,198520,5046,198241335,14.95,12.1,1,0.010111326728628309,101.01113267286283,102.06398348813211,-21.267454350161035,952.0200000000001,958.8200000000003
20-Jul-15,1003.25,1010.0,987.25,1001.9,998.9848567,173740,6504,173563629,22.75,-1.35,0,0.001769464105156724,99.82305358948432,100.83239709937698,3.1876138433515493,963.3099999999998,959.3650000000001
21-Jul-15,1022.2,1127.75,1022.2,1112.65,1099.859542,1417565,52759,1559122391,105.55,90.45,1,0.03540136743479366,103.54013674347937,103.35692618806875,-76.05956471935868,973.9399999999999,960.5400000000002
22-Jul-15,1105.0,1111.45,1075.75,1102.6,1100.156507,304363,11970,334846935,35.7,-2.4,1,0.05238700841322633,105.23870084132263,108.96429475816663,-100.65789473684193,989.3100000000001,964.7550000000001
23-Jul-15,1103.0,1117.7,1091.0,1098.85,1105.491006,184063,8066,203479991,26.7,-4.15,1,0.014176156170113875,101.41761561701139,106.7305810995891,-15.778582514226594,1010.6600000000001,976.8300000000002
24-Jul-15,1100.0,1106.2,1082.4,1089.35,1090.775236,123690,6291,134917989,23.8,-10.65,0,0.007882676443629614,99.21173235563704,100.6181733674181,8.289156626505937,1033.04,992.53
27-Jul-15,1089.0,1089.0,1060.5,1065.0,1069.645123,221136,6408,236537044,28.5,-24.0,0,0.020232815964523365,97.97671840354766,97.20439963336389,29.397590361445786,1051.72,1007.515
28-Jul-15,1077.0,1077.0,1055.5,1063.5,1066.277953,126104,4867,134461915,21.5,-13.5,0,0.004714757190004715,99.52852428099953,97.51478196600148,51.59883720930236,1066.3700000000001,1020.155
29-Jul-15,1068.0,1092.25,1065.0,1085.2,1082.331257,130349,5239,141080797,27.25,17.2,1,0.009000473709142587,100.90004737091425,100.42432814710043,73.23943661971832,1073.03,1031.17
30-Jul-15,1090.0,1090.0,1059.75,1069.1,1078.111551,111411,4802,120113486,30.25,-20.9,0,0.004929577464788733,99.50704225352112,100.40265277119849,88.02816901408451,1070.8799999999999,1040.77
31-Jul-15,1079.0,1081.2,1061.6,1078.05,1071.647481,143459,6395,153737476,19.6,-0.95,1,0.0017456947393252268,100.17456947393254,99.68075117370891,77.32342007434985,1064.6299999999999,1048.835
03-Aug-15,1080.0,1091.5,1069.0,1079.05,1080.783336,126860,4868,137108174,22.5,-0.95,1,0.006970610399397222,100.69706103993971,100.87284736966267,-42.10526315789473,1060.47,1056.095
04-Aug-15,1078.0,1080.0,1053.0,1059.8,1061.55283,176101,9777,186940515,27.0,-18.2,0,0.014967259120673527,98.50327408793265,99.18990203466467,118.5185185185185,1062.17,1064.27
05-Aug-15,1065.0,1090.0,1065.0,1086.55,1080.563364,107932,4177,116627365,25.0,21.55,1,0.011396011396011397,101.13960113960114,99.62581852198316,25.0,1061.67,1067.35
06-Aug-15,1090.2,1105.95,1079.0,1089.45,1090.6203189999999,185927,6851,202775764,26.95,-0.75,1,0.013145539906103286,101.31455399061034,102.46913580246914,-62.5,1061.67,1066.275
07-Aug-15,1089.45,1100.9,1080.0,1095.6,1095.602152,102142,4011,111906995,20.9,6.15,1,0.0009267840593141798,100.09267840593141,101.40845070422534,-3.8461538461538463,1065.52,1065.075
10-Aug-15,1097.0,1106.0,1068.1,1081.95,1092.047023,102736,4320,112192543,37.9,-15.05,0,0.011018518518518603,98.89814814814814,98.98980537534754,44.07407407407441,1069.2,1064.835
11-Aug-15,1098.9,1115.0,1073.5,1104.35,1104.32759,228334,10198,252155536,41.5,5.45,1,0.005055706394532433,100.50557063945324,99.39814814814815,24.074074074074073,1069.02,1065.595
12-Aug-15,1110.0,1147.0,1110.0,1141.75,1135.052989,254659,9800,289051459,37.0,31.75,1,0.03400093153237075,103.40009315323708,103.92285366538714,-200.0,1073.1200000000001,1067.395
13-Aug-15,1147.0,1166.0,1130.0,1156.85,1155.98358,295308,11818,341371199,36.0,9.85,1,0.018018018018018018,101.8018018018018,105.26315789473684,-47.7326968973746,1082.1200000000001,1071.895
14-Aug-15,1166.0,1168.8,1143.0,1149.0,1157.4378789999998,184615,9402,213680394,25.8,-17.0,1,0.011504424778761062,101.1504424778761,102.97297297297297,-21.00161550888527,1092.3200000000002,1078.92
17-Aug-15,1150.0,1150.75,1122.5,1141.85,1135.4378689999999,94446,5825,107237565,28.25,-8.15,0,0.017935258092738406,98.20647419072615,99.33628318584071,27.369826435246964,1104.92,1087.06
18-Aug-15,1147.0,1177.0,1147.0,1163.8,1167.3674,182975,7294,213599050,30.0,16.8,1,0.02182628062360802,102.1826280623608,100.34995625546807,-5.755395683453238,1115.8,1092.41
19-Aug-15,1166.0,1186.0,1163.8,1175.05,1178.013424,284572,7715,335229636,22.2,9.05,1,0.014646904969485576,101.46469049694855,103.67928730512249,-45.40540540540528,1130.5,1101.81
20-Aug-15,1170.0,1170.0,1130.2,1138.2,1141.766983,238532,11235,272347962,39.8,-31.8,0,0.02887094002405904,97.1129059975941,98.53530950305144,81.3559322033897,1141.26,1111.69
21-Aug-15,1141.0,1159.4,1119.1,1150.6,1145.4801710000002,232617,9274,266458161,40.3,9.6,0,0.009821270571580372,99.01787294284196,96.15913387179927,108.23244552058134,1141.3,1116.81
24-Aug-15,1120.0,1123.0,1080.05,1092.65,1108.563774,340349,14281,377298572,42.95,-27.35,0,0.03489411133946918,96.51058886605308,95.56273225977702,187.36017897091705,1136.52,1120.72
25-Aug-15,1096.0,1120.0,1045.0,1086.5,1084.461017,252522,11367,273850265,75.0,-9.5,0,0.032452201286977414,96.75477987130225,93.3786078098472,141.85074626865665,1128.0300000000002,1121.915
26-Aug-15,1099.0,1099.0,1059.6,1065.35,1076.623152,187394,8081,201752719,39.4,-33.65,1,0.01397129186602862,101.39712918660287,98.10656914031757,87.71043771043779,1107.6299999999999,1119.065
27-Aug-15,1090.0,1098.9,1076.5,1084.1,1087.5390830000001,119885,5994,130379623,22.4,-5.9,1,0.015949414873537272,101.59494148735374,103.01435406698565,63.028169014084526,1086.7900000000002,1114.025
28-Aug-15,1095.2,1124.0,1095.0,1110.7,1114.281491,170300,8106,189762138,29.0,15.5,1,0.017185322805387832,101.71853228053878,103.3408833522084,32.52361673414297,1076.05,1108.6750000000002
31-Aug-15,1130.0,1130.0,1083.6,1095.2,1100.559999,194970,10534,214576183,46.4,-34.8,0,0.010410958904109672,98.95890410958903,100.65954482117974,22.800000000000182,1071.23,1103.875
01-Sep-15,1089.95,1114.4,1082.1,1089.65,1101.27923,194363,9176,214047935,32.3,-0.3,0,0.0013842746400885937,99.86157253599114,98.82191780821917,25.800000000000185,1071.94,1099.9850000000001
02-Sep-15,1100.0,1114.6,1090.1,1100.3,1103.972364,157076,6925,173407563,24.5,0.3,1,0.007393032067276592,100.73930320672766,100.59985234403838,13.841807909604743,1079.36,1093.4950000000001
03-Sep-15,1110.0,1111.05,1093.95,1100.65,1101.178766,84826,4220,93408590,17.1,-9.35,1,0.0035317860746721737,100.35317860746721,101.09509287496536,5.675675675675429,1085.4599999999998,1086.1250000000002
04-Sep-15,1107.8,1110.0,1068.0,1073.8,1078.089484,158330,8850,170693908,42.0,-34.0,0,0.023721376662553174,97.62786233374469,97.97266305843502,209.30232558139386,1088.9499999999998,1082.5000000000002
07-Sep-15,1081.0,1084.0,1055.0,1059.6,1065.613619,114695,5734,122220554,29.0,-21.4,0,0.012172284644194757,98.78277153558052,96.43950820421409,150.09633911368007,1083.55,1077.39
08-Sep-15,1063.0,1074.45,1052.35,1059.3,1064.750386,144972,5560,154358993,22.1,-3.7,0,0.002511848341232314,99.74881516587676,98.53464419475655,106.80359435173321,1077.83,1074.8850000000002
09-Sep-15,1088.0,1099.0,1072.5,1088.5,1088.288344,147657,5827,160693392,26.5,0.5,1,0.019147621988882115,101.91476219888823,101.65876777251184,51.56249999999994,1071.8799999999999,1075.62
10-Sep-15,1088.0,1091.0,1061.7,1080.35,1079.297353,124828,5696,134726530,29.3,-7.65,0,0.010069930069930028,98.99300699300699,100.88848767045187,77.5240384615382,1068.36,1076.91
11-Sep-15,1092.0,1105.45,1085.25,1090.7,1095.114247,132213,6020,144788340,20.2,-1.3,1,0.022181407177168648,102.21814071771686,101.18881118881117,-63.27543424317589,1061.91,1075.4299999999998
14-Sep-15,1096.2,1100.0,1082.55,1097.75,1094.139899,87985,6210,96267899,17.45,1.55,0,0.002487906012439572,99.75120939875605,101.96383159084486,8.206686930091301,1065.3600000000001,1074.4550000000002
15-Sep-15,1099.0,1104.3,1088.1,1098.4,1097.9175,85527,3608,93901590,16.2,-0.6,1,0.005126783982264057,100.5126783982264,100.26261230131306,-8.662613981762618,1070.8700000000001,1074.35
16-Sep-15,1105.0,1108.45,1098.2,1101.5,1102.068437,254703,2854,280700137,10.25,-3.5,1,0.009282235088686829,100.92822350886867,101.4456607085123,-38.257575757576475,1078.02,1074.9499999999998
18-Sep-15,1110.0,1118.0,1099.25,1104.75,1111.452137,143076,4135,159022126,18.75,-5.25,1,0.0009561099981787967,100.09561099981788,101.02472199246392,-2.876712328766999,1083.16,1075.76
21-Sep-15,1105.0,1108.8,1093.55,1104.65,1102.969728,87241,3521,96224182,15.25,-0.35,0,0.005185353650216098,99.4814646349784,99.57657985794937,34.13173652694629,1090.67,1076.2900000000002
22-Sep-15,1115.0,1135.4,1100.0,1105.5,1121.441003,189121,8809,212088044,35.4,-9.5,1,0.00589822138905404,100.58982213890539,100.06822833750284,-4.491017964071844,1092.33,1078.845
23-Sep-15,1109.8,1126.0,1097.5,1116.65,1113.757604,111417,4650,124091531,28.5,6.85,0,0.0022727272727272726,99.77272727272727,100.36120890677154,21.008403361344378,1095.8200000000002,1083.345
24-Sep-15,1111.0,1149.6,1110.05,1141.4,1138.267448,198943,10331,226450341,39.55,30.4,1,0.01143507972665144,101.14350797266513,100.91363636363636,-155.8139534883703,1097.7,1087.8600000000001
28-Sep-15,1140.0,1143.35,1103.05,1108.2,1116.439211,152660,10450,170435610,40.3,-31.8,0,0.006306022251249944,99.369397774875,100.50569476082005,42.42424242424242,1100.0700000000002,1091.615
29-Sep-15,1102.0,1132.0,1098.0,1121.1,1120.357722,167616,7461,187789880,34.0,19.1,0,0.004578214949458279,99.54217850505417,98.91446331246341,73.03030303030276,1100.8300000000002,1095.75
30-Sep-15,1133.0,1165.35,1127.55,1160.45,1150.698916,217212,8901,249945613,37.8,27.45,1,0.026912568306010888,102.69125683060109,102.22111418340056,-139.44223107569772,1101.72,1097.0249999999999
01-Oct-15,1169.9,1197.0,1162.35,1173.25,1180.559739,217864,11948,257201467,34.65,3.35,1,0.030863376346946882,103.08633763469469,105.86065573770492,-115.80698835274545,1107.23,1101.525
05-Oct-15,1176.05,1188.9,1162.55,1180.5,1176.3615960000002,149537,7897,175909584,26.35,4.45,1,0.00017206521271565835,100.01720652127158,103.10407520730789,-0.31080031080038195,1120.2,1108.95
06-Oct-15,1185.0,1190.0,1148.6,1154.85,1160.663611,201793,10599,234213792,41.4,-30.15,0,0.011999483893165925,98.8000516106834,98.81705166258011,21.611154144074447,1130.7000000000003,1115.385
07-Oct-15,1157.9,1168.9,1128.35,1133.15,1145.6042,203853,8252,233534853,40.55,-24.75,0,0.017630158453769806,98.23698415462302,97.05819104554642,52.98218435321467,1139.81,1120.3200000000002
08-Oct-15,1140.0,1149.65,1126.0,1132.45,1137.629618,141959,7735,161496763,23.65,-7.55,0,0.0020826871094960864,99.79173128905039,98.03238725404842,104.42857142857129,1145.8799999999999,1123.8
09-Oct-15,1133.0,1172.6,1133.0,1167.85,1153.635926,363649,10849,419518551,39.6,34.85,1,0.006216696269982238,100.62166962699823,100.4121061727301,80.84815321477426,1145.57,1126.4
12-Oct-15,1202.7,1219.0,1108.9,1122.5,1147.6988390000001,1271136,50172,1458881311,110.1,-80.2,0,0.021270962047660998,97.8729037952339,98.48134991119007,146.78522571819406,1139.7,1129.95
13-Oct-15,1107.0,1114.8,1087.1,1098.65,1097.437379,458188,20085,502832638,27.7,-8.35,0,0.019659121652087816,98.03408783479122,95.9488084730803,154.9118387909327,1128.97,1129.835
14-Oct-15,1090.0,1115.0,1090.0,1097.45,1104.108694,240004,10864,264990503,25.0,7.45,1,0.00266764787048118,100.26676478704812,98.29560826043826,93.6819172113288,1116.67,1128.24
15-Oct-15,1102.0,1108.0,1089.0,1097.0,1095.912532,207401,9216,227293355,19.0,-5.0,0,0.0009174311926605505,99.90825688073394,100.17477692944531,95.86056644880155,1109.0,1127.44
16-Oct-15,1100.0,1103.2,1090.0,1093.75,1094.46797,145067,6592,158771185,13.2,-6.25,1,0.0009182736455463728,100.09182736455465,100.0,93.6819172113288,1101.6,1123.585
19-Oct-15,1100.0,1117.0,1100.0,1112.2,1109.1785,158370,7142,175660599,17.0,12.2,1,0.009174311926605505,100.91743119266054,101.01010101010101,40.82568807339457,1093.0,1116.35
20-Oct-15,1113.0,1129.8,1111.6,1125.35,1121.551443,170023,8083,190689541,18.2,12.35,1,0.010545454545454462,101.05454545454545,101.98165137614679,-89.9224806201537,1091.22,1110.095
21-Oct-15,1125.95,1146.0,1125.35,1137.6,1138.1072359999998,171006,7815,194623166,20.65,11.65,1,0.012369557394746312,101.23695573947462,102.30454545454543,-60.84070796460202,1096.1200000000001,1106.395
23-Oct-15,1140.0,1152.0,1125.1,1148.55,1141.4977039999999,149197,6685,170308033,26.9,8.55,0,0.00022215310792197984,99.97778468920781,101.21446563512055,0.6877579092159577,1103.19,1106.095
26-Oct-15,1150.0,1157.25,1143.0,1151.4,1150.455605,108324,4300,124621953,14.25,1.4,1,0.015909696915829784,101.59096969158298,101.56840094192918,-49.929278642150315,1110.4099999999999,1106.005
27-Oct-15,1151.0,1154.0,1144.0,1148.45,1149.343724,64063,3069,73630407,10.0,-2.55,1,0.0008748906386701663,100.08748906386703,101.67985067993956,-2.3255813953488373,1121.0099999999998,1107.005
28-Oct-15,1146.0,1160.0,1139.5,1151.35,1147.340902,97512,4264,111879506,20.5,5.35,0,0.003933566433566434,99.60664335664336,99.69378827646544,13.88888888888885,1129.81,1110.515
29-Oct-15,1150.0,1155.0,1136.0,1142.7,1143.2007039999999,67592,4072,77271222,19.0,-7.3,0,0.00307152259763054,99.69284774023694,99.3006993006993,42.32804232804212,1135.3899999999999,1115.755
30-Oct-15,1142.7,1144.0,1130.5,1136.05,1134.936642,74766,3673,84854673,13.5,-6.65,0,0.0048415492957746475,99.51584507042254,99.21017990346644,71.42857142857109,1137.52,1120.355
02-Nov-15,1130.0,1135.0,1114.3,1131.55,1124.169424,80325,4377,90298909,20.7,1.55,0,0.014329942503317157,98.56700574966828,98.08978873239437,220.00000000000034,1138.6,1124.5049999999999
03-Nov-15,1134.0,1149.0,1134.0,1143.0,1142.6473839999999,108784,5540,124301753,15.0,9.0,1,0.017679260522301038,101.76792605223011,100.30959752321982,33.67003367003362,1132.8600000000001,1126.935
04-Nov-15,1148.0,1155.6,1133.1,1137.05,1142.5321210000002,92385,4374,105552830,22.5,-10.95,0,0.0007936507936508739,99.92063492063491,101.68715785695055,25.39682539682571,1130.8600000000001,1130.3349999999998
05-Nov-15,1139.0,1144.85,1117.05,1122.45,1135.314619,145382,3336,165054310,27.8,-16.55,0,0.014164680963727787,98.58353190362722,98.505291005291,87.3271889400922,1129.58,1132.4850000000001
06-Nov-15,1125.0,1142.7,1125.0,1138.05,1137.45625,81166,4648,92322774,17.7,13.05,1,0.007116959849603908,100.71169598496039,99.28514694201748,45.68527918781715,1125.79,1131.6550000000002
09-Nov-15,1120.0,1137.65,1115.0,1133.95,1125.726449,91972,4417,103535313,22.65,13.95,0,0.008888888888888889,99.11111111111111,99.81648090953851,96.446700507614,1124.69,1131.645
10-Nov-15,1134.0,1134.0,1102.0,1106.4,1115.708963,113628,4853,126775778,32.0,-27.6,0,0.011659192825112108,98.83408071748879,97.95555555555555,168.42105263157893,1124.83,1128.8449999999998
11-Nov-15,1115.0,1119.45,1104.0,1109.15,1110.732908,60395,3505,67082714,15.45,-5.85,1,0.0018148820326678765,100.18148820326678,99.01345291479821,93.56913183279741,1118.4299999999998,1124.645
13-Nov-15,1107.0,1107.0,1090.0,1100.45,1097.050736,88143,4771,96697343,17.0,-6.55,0,0.012681159420289856,98.73188405797102,98.91107078039929,152.17391304347828,1112.6100000000001,1121.095
16-Nov-15,1085.0,1093.75,1067.1,1080.2,1080.908717,159011,10148,171876376,26.65,-4.8,0,0.021009174311926688,97.89908256880733,96.65760869565216,165.42857142857167,1107.2,1116.4950000000001
17-Nov-15,1082.0,1084.0,1052.05,1061.1,1061.597432,331519,11824,351939719,31.95,-20.9,0,0.014103645394058622,98.58963546059414,96.51834862385321,131.41962421711884,1095.6200000000001,1110.1550000000002
18-Nov-15,1044.0,1044.35,1012.25,1019.85,1030.780529,408814,17648,421397511,32.1,-24.15,0,0.03783090157311911,96.2169098426881,94.85990066535471,176.61212704523567,1083.0300000000002,1103.9299999999998
19-Nov-15,1032.0,1051.75,1024.6,1047.3,1037.370318,300690,8191,311926881,27.15,15.3,1,0.012200543344035475,101.22005433440356,97.39080842165296,86.53950953678485,1065.08,1091.7549999999999
20-Nov-15,1050.0,1062.0,1042.65,1052.9,1055.093163,141064,7655,148835662,19.35,2.9,1,0.017616630880343726,101.76166308803438,103.00321066930107,60.90032154340824,1049.2,1080.905
23-Nov-15,1051.5,1061.3,1038.05,1053.5,1053.030878,125236,7038,131877375,23.25,2.0,0,0.0044118352275453274,99.55881647724547,101.312707398009,52.96262534184139,1039.73,1073.4650000000001
24-Nov-15,1045.0,1050.0,1037.0,1041.0,1043.321353,120699,6339,125927844,13.0,-4.0,0,0.0010115119695582628,99.89884880304417,99.45811154270368,37.81407035175872,1033.92,1064.77
26-Nov-15,1044.0,1058.7,1035.0,1053.2,1051.7945869999999,123381,6058,129771468,23.7,9.2,0,0.0019286403085824494,99.80713596914175,99.70617985646165,25.164473684210748,1030.91,1056.9699999999998
27-Nov-15,1050.0,1069.65,1046.2,1066.3,1059.4909089999999,117372,6761,124354567,23.45,16.3,1,0.010821256038647387,101.08212560386474,100.88717454194793,-19.66759002770038,1035.46,1050.27
30-Nov-15,1070.0,1098.0,1056.0,1088.45,1079.588398,150439,7823,162412199,42.0,18.45,1,0.009367233798508845,100.93672337985089,102.02898550724638,-87.49999999999923,1039.78,1044.4900000000002
01-Dec-15,1088.5,1093.05,1072.0,1076.65,1081.44687,103209,5433,111615050,21.05,-11.85,1,0.015151515151515152,101.51515151515152,102.46606767348499,-76.19047619047619,1042.45,1041.0900000000001
02-Dec-15,1082.0,1082.0,1058.05,1060.2,1064.217543,100417,5128,106865533,23.95,-21.8,0,0.01301305970149258,98.69869402985074,100.19412878787878,37.70270270270283,1049.24,1041.5800000000002
03-Dec-15,1062.5,1065.25,1050.0,1056.0,1059.553565,177130,5443,187678723,15.25,-6.5,0,0.0076083360899768014,99.23916639100231,97.94776119402985,59.45945945945946,1053.45,1042.1799999999998
04-Dec-15,1053.0,1063.6,1040.9,1047.8,1046.242827,313869,7232,328383190,22.7,-5.2,0,0.00866666666666658,99.13333333333334,98.37909361561364,120.54263565891459,1056.45,1045.955
07-Dec-15,1052.0,1058.55,1040.25,1045.85,1048.980662,89772,4081,94169092,18.3,-6.15,0,0.0006244596022673561,99.93755403977327,99.07142857142858,102.09003215434113,1055.39,1047.5849999999998
08-Dec-15,1045.0,1062.0,1041.1,1044.95,1051.386745,92596,4845,97354207,20.9,-0.05,1,0.00081711127132892,100.08171112713289,100.01921414160822,97.32283464566957,1052.2400000000002,1047.3449999999998
09-Dec-15,1044.0,1047.6,1023.5,1029.35,1036.028638,371357,11241,384736487,24.1,-14.65,0,0.016905196426856124,98.30948035731438,98.38981014179284,194.10112359550587,1046.0600000000002,1047.65
10-Dec-15,1035.1,1051.5,1030.45,1046.4,1040.239822,214797,7345,223440393,21.05,11.3,1,0.006790425012213039,100.6790425012213,98.97704351167036,73.7735849056602,1039.15,1046.3
11-Dec-15,1050.1,1060.9,1046.0,1052.35,1052.836209,183240,6780,192921707,14.9,2.25,1,0.01509049444417483,101.50904944441747,102.19833903273083,-27.840909090909747,1035.24,1045.845
14-Dec-15,1050.0,1073.3,1049.0,1069.5,1065.5562619999998,152225,7336,162204302,24.3,19.5,1,0.0028680688336520078,100.2868068833652,101.80018438546266,-13.333333333333334,1036.26,1045.8250000000003
15-Dec-15,1075.0,1079.8,1058.15,1076.9,1071.091723,122227,4840,130916328,21.65,1.9,1,0.008722592945662622,100.87225929456626,101.16156787762907,-35.882352941176826,1038.01,1045.1250000000002
16-Dec-15,1080.0,1097.8,1080.0,1095.4,1091.8998789999998,114102,5246,124587960,17.8,15.4,1,0.02064924632613515,102.06492463261353,102.95519542421354,-63.05916305916263,1041.42,1043.74
17-Dec-15,1100.0,1110.0,1088.0,1106.95,1098.902957,239233,6472,262893851,22.0,6.95,1,0.007407407407407408,100.74074074074073,102.82096111137362,-16.145307769929378,1052.72,1045.935
18-Dec-15,1098.0,1102.95,1080.1,1085.95,1091.414916,181304,6650,197877890,22.85,-12.05,0,0.007261029411764789,99.27389705882352,100.00925925925925,18.809523809524027,1064.23,1049.7350000000001
21-Dec-15,1075.0,1104.75,1070.9,1102.0,1092.875323,113148,5499,123656657,33.85,27.0,0,0.008517729839829478,99.14822701601706,98.42830882352942,43.84615384615361,1071.05,1053.6550000000002
22-Dec-15,1100.0,1100.0,1080.5,1083.6,1086.8466460000002,101654,3842,110482309,19.5,-16.4,1,0.008964422448407795,100.89644224484078,100.03703360799928,25.125628140703594,1075.4299999999998,1056.72
23-Dec-15,1088.0,1100.0,1087.0,1098.0,1095.463663,84969,3308,93080452,13.0,10.0,1,0.006015733456732994,100.6015733456733,101.5034083481184,5.8479532163743,1079.9,1060.66
24-Dec-15,1100.0,1103.4,1090.4,1095.85,1095.3738230000001,44727,2099,48992785,13.0,-4.15,1,0.0031278748850046834,100.31278748850048,100.9162424803332,-14.035087719298852,1081.3,1067.01
28-Dec-15,1092.7,1107.6,1090.0,1101.65,1103.12382,79575,3689,87781078,17.6,8.95,0,0.0003668378576669946,99.9633162142333,100.27598896044158,2.0512820512825174,1081.78,1073.0049999999999
29-Dec-15,1101.1,1109.65,1097.5,1103.75,1104.278473,56203,3066,62063763,12.15,2.65,1,0.006880733944954129,100.68807339449542,100.65113719735876,-36.41025641025594,1083.76,1077.405
30-Dec-15,1100.0,1106.35,1083.5,1086.05,1091.397716,91402,3251,99755934,22.85,-13.95,0,0.01275626423690205,98.7243735763098,99.40366972477064,82.35294117647058,1089.08,1082.2549999999999
31-Dec-15,1088.0,1109.0,1088.0,1104.55,1098.095683,80683,3749,88597654,21.0,16.55,1,0.004153207198892478,100.41532071988925,99.13439635535308,67.85714285714286,1089.6799999999998,1084.79
01-Jan-16,1100.0,1108.9,1094.3,1103.15,1102.540583,54123,2595,59672804,14.6,3.15,1,0.005790441176470547,100.57904411764707,100.99676972773419,22.85714285714318,1089.8799999999999,1085.59
04-Jan-16,1103.15,1103.15,1077.5,1080.6,1087.9110660000001,86761,4826,94388252,25.65,-22.55,0,0.015352279996344654,98.46477200036553,99.03492647058823,142.85714285714286,1090.66,1086.2199999999998
